Name,Genre,Centroid,Centroid Std,Rolloff 85%,Rolloff 85% Std,Rolloff 05%,Rolloff 05% Std,Zero-Crossing Rate,Zero-Crossing Rate (Std),Tempo,Low Energy Ratio,MFCC-0,MFCC-0 Std,MFCC-1,MFCC-1 Std,MFCC-2,MFCC-2 Std,MFCC-3,MFCC-3 Std,MFCC-4,MFCC-4 Std
country.00049_1.wav,country,1397.8273,386.5613,2592.3198,898.006,115.567314,39.561592,0.06129308,0.016246904,115.38461,0.46774194,-63.88191,47.234768,126.26057,26.38,-15.719581,10.748594,19.301857,11.095148,-7.3886895,11.3995
country.00049_2.wav,country,1608.2079,451.3836,3036.746,967.19183,142.70088,63.013615,0.082724296,0.027990479,115.38461,0.45564517,-46.276104,47.094456,112.57613,30.055395,-22.049206,11.80876,15.2589655,17.257431,-13.409122,14.454554
country.00049_3.wav,country,1756.7682,632.6015,3246.3909,1289.7008,140.35654,61.594486,0.09184413,0.0317184,115.38461,0.50403225,-46.93024,47.08538,105.58325,33.08102,-23.434675,20.450893,18.167332,12.195156,-5.44974,9.667147
country.00049_4.wav,country,1539.3876,423.18762,3016.385,939.9058,141.35506,51.37103,0.06437043,0.021937821,115.38461,0.5080645,-47.622086,39.640312,113.53136,22.690186,-15.8134365,14.443838,23.444149,12.010453,-13.126376,9.419976
country.00049_5.wav,country,1605.3245,413.90265,2951.3513,882.2084,128.5046,60.839703,0.07765247,0.028108815,115.38461,0.5483871,-60.916466,48.885258,114.34874,26.678717,-20.557077,14.691326,17.256786,13.228271,-7.0038886,14.100043
country.00050_0.wav,country,1644.3337,708.94574,3525.8884,1539.7561,76.36472,52.29533,0.07975326,0.046896666,120.0,0.5967742,-109.9735,56.522854,96.17931,28.044422,12.370155,13.126849,30.671328,14.439739,6.665806,9.965033
country.00050_1.wav,country,1716.0752,513.9009,3852.099,1241.4999,82.051926,63.403233,0.06782975,0.030251378,120.0,0.43951613,-76.211754,48.849804,93.586945,21.245785,18.145597,14.575299,25.381802,19.286486,1.2635045,14.279713
country.00050_2.wav,country,1916.1736,750.6385,4285.9756,1601.5338,77.450066,61.12232,0.07872551,0.053240515,120.0,0.4919355,-68.4648,46.320137,86.889854,26.52706,20.626432,14.905473,33.061523,18.509947,4.2020183,9.969542
country.00050_3.wav,country,1812.7888,429.77023,3828.3518,1056.6636,92.21073,63.39806,0.08242503,0.024678014,120.0,0.43145162,-70.75775,41.52278,89.03609,17.232697,8.683248,16.778143,20.495346,17.42114,0.7103149,8.585613
country.00050_4.wav,country,1918.3112,732.45123,4321.0107,1316.4702,90.86491,45.540947,0.079450056,0.06915461,120.0,0.43951613,-72.60226,50.52444,86.36476,22.428812,20.560009,8.894702,21.675129,13.314404,-2.7038357,9.554183
country.00050_5.wav,country,1662.2922,489.43378,3401.074,1074.7522,87.91277,55.82874,0.08595128,0.034849554,120.0,0.4919355,-61.87501,40.154263,96.60701,22.412476,-12.220172,17.152966,33.865456,14.559446,-0.2146823,12.307465
country.00051_0.wav,country,1637.8202,528.95807,3449.35,1177.8362,140.39996,26.999702,0.055185627,0.022379743,130.43478,0.4919355,-117.62344,36.96555,85.3775,25.742859,10.556182,12.633683,29.088024,21.061523,1.3938303,15.751857
country.00051_1.wav,country,1223.3247,548.95166,2523.9,1181.7969,109.27232,16.400908,0.036270633,0.020727437,130.43478,0.49596775,-167.45871,48.51737,104.324394,27.250158,12.844771,14.991213,36.252663,15.069967,8.466987,10.742428
country.00051_2.wav,country,1300.7552,475.08298,2626.4429,925.5337,115.610725,27.602077,0.05250008,0.038612403,130.43478,0.6048387,-161.46457,54.019894,102.65904,21.702108,0.7101733,15.802657,31.21266,10.787717,7.84199,11.583232
country.00051_3.wav,country,1816.6885,562.56146,3776.6895,1046.4432,94.98921,28.289759,0.06677443,0.04251906,130.43478,0.5,-102.26961,43.899952,80.07836,23.48159,11.04127,13.298681,27.963198,18.118736,2.8090916,9.603267
country.00051_4.wav,country,1811.7417,754.6364,3508.8267,1285.5696,141.70236,57.50048,0.07980642,0.07179801,130.43478,0.5201613,-127.560104,46.683773,83.37773,31.349602,-8.14958,21.393456,35.286137,12.715037,6.4438634,8.083922
country.00051_5.wav,country,1526.4083,502.54016,3107.7708,1025.9734,89.909805,51.82672,0.065362744,0.030893777,130.43478,0.46370968,-107.718956,40.596455,95.17875,25.509506,-3.6620955,19.6361,34.370445,13.981971,13.681674,11.076278
country.00052_0.wav,country,1048.6763,286.05896,2330.9692,919.1048,50.35991,13.260456,0.02816674,0.011032237,115.38461,0.58064514,-174.54655,46.117558,117.41575,22.617645,24.133621,14.819887,42.507156,21.837767,5.8703637,11.398276
country.00052_1.wav,country,1029.0173,424.48877,2167.6035,1294.0507,49.18774,24.847176,0.028036794,0.02018606,111.111115,0.4717742,-183.86093,57.545937,118.32424,24.561317,30.26531,19.367434,25.899685,12.739677,5.370885,9.305067
country.00052_2.wav,country,1221.8168,646.05347,2510.4417,1501.9003,53.26863,28.091827,0.04142712,0.039221764,111.111115,0.5645161,-158.26575,64.1495,109.35685,26.733185,26.323338,16.17126,33.93595,19.383944,6.6619964,14.919315
country.00052_3.wav,country,1352.3456,558.3064,2913.6682,1264.4634,50.403324,16.17643,0.04689666,0.029194783,111.111115,0.45967743,-136.3628,72.27137,96.347565,28.17447,20.707115,17.735315,39.979782,19.223581,4.490634,13.939861
country.00052_4.wav,country,886.4887,242.51183,1810.0481,794.0098,48.319466,13.1502,0.0288145,0.014525158,111.111115,0.5282258,-178.0892,41.992287,129.52637,17.265614,26.534712,13.692322,36.122047,22.109125,6.6232023,20.27286
country.00052_5.wav,country,1153.0898,446.9291,2352.6326,1062.1036,81.140236,43.507366,0.039371613,0.016340652,115.38461,0.48790324,-139.3199,43.736134,125.31451,23.959063,14.437539,17.322853,20.457449,18.618603,4.4521303,16.497778
country.00053_0.wav,country,2228.118,526.7315,5004.2124,1067.66,113.44004,54.56465,0.09613431,0.034439765,90.90909,0.4717742,-61.586094,43.17128,69.94473,19.607922,18.460638,11.090545,28.785007,13.086379,2.785764,9.425997
country.00053_1.wav,country,2257.5713,469.91354,5005.037,965.0777,120.55989,54.245243,0.10232249,0.031003676,90.90909,0.4919355,-53.28365,33.649044,68.37451,16.411203,17.508097,11.548085,26.5382,14.219797,-0.860221,10.731948
country.00053_2.wav,country,2149.9224,467.79422,4697.8853,974.9763,121.03744,55.287193,0.10270051,0.03161088,90.90909,0.47580644,-40.755035,33.38701,71.9594,17.610695,10.603368,10.363931,27.68082,18.645874,-0.8696949,8.147015
country.00053_3.wav,country,2262.9,469.61188,4943.5635,885.2762,120.51647,53.94884,0.10874102,0.032153033,90.90909,0.5322581,-43.88516,33.519333,69.7128,16.47791,15.039506,10.963155,24.073318,14.208821,-2.4176252,9.9045725
country.00053_4.wav,country,2288.226,475.92633,4902.1465,869.55566,122.90423,55.459133,0.11471656,0.035201997,90.90909,0.6169355,-31.55463,35.822823,65.44294,15.376988,11.202013,9.739441,29.893164,15.6850395,-1.8744606,7.58244
country.00053_5.wav,country,2440.2466,471.27518,5179.2563,882.21875,128.67825,56.92808,0.12466923,0.037272,90.90909,0.5483871,-21.710768,28.041409,64.729256,15.501867,8.331419,11.845279,22.487906,11.082903,1.2564256,9.483723
country.00054_0.wav,country,1692.1022,438.00333,4013.2073,1164.8491,67.46491,14.151274,0.05745377,0.023198856,75.0,0.45967743,-111.54456,36.15528,85.4779,23.885174,35.98339,11.650494,34.56387,16.692207,10.46763,10.661402
country.00054_1.wav,country,1487.6106,497.67163,3544.5562,1202.969,59.780685,13.455101,0.056658346,0.019239815,75.0,0.6008065,-118.213,30.576372,94.666756,20.685177,30.761438,9.345814,34.334938,8.890141,14.105644,5.856115
country.00054_2.wav,country,1844.1857,670.64276,4385.914,1482.246,67.07419,18.035408,0.06694375,0.031163502,150.0,0.5322581,-104.503975,47.04665,79.04875,24.947577,37.37478,12.342881,40.538277,9.008574,11.294128,6.241227
country.00054_3.wav,country,1628.41,469.04694,3891.7358,1202.9443,70.24339,15.885149,0.06296662,0.021912863,76.92308,0.5766129,-97.93241,35.632225,93.762825,18.666313,28.682415,12.2524185,31.256899,13.350713,8.883913,8.996888
country.00054_4.wav,country,1631.3832,620.3693,3864.1245,1502.7748,65.33764,16.576025,0.059501402,0.024396338,75.0,0.57258064,-107.27468,43.05177,91.862434,26.701925,30.592852,15.052663,40.9453,11.234008,14.668176,8.263874
country.00054_5.wav,country,1639.6305,547.2895,3740.873,1269.1205,72.45749,26.993662,0.057800293,0.02635716,100.0,0.5241935,-86.45654,32.511566,90.960594,20.870506,23.73812,11.628281,37.327015,12.458776,10.361851,8.530235
country.00055_0.wav,country,1886.0342,460.95502,4125.128,1150.2312,90.47418,33.224854,0.078062,0.03168037,130.43478,0.45967743,-41.683914,36.192642,90.197136,19.602211,9.959931,11.392268,25.68948,10.904654,6.729006,7.3413134
country.00055_1.wav,country,1898.084,375.1598,4045.29,1034.6395,90.5176,34.631386,0.08726649,0.016161293,130.43478,0.6008065,-30.047064,43.331963,90.77212,20.014158,0.32663444,12.097566,15.843432,10.134476,2.3236685,9.878828
country.00055_2.wav,country,1969.4484,356.92807,4259.7974,979.54663,94.90238,35.05797,0.08651635,0.017915273,130.43478,0.51209676,-25.367908,34.94263,86.964,16.821873,2.3825622,12.057593,15.698051,9.788162,-2.0020857,10.682755
country.00055_3.wav,country,1782.821,306.06357,4021.673,853.1059,96.33504,35.183407,0.07022193,0.014931886,130.43478,0.51209676,-32.88731,34.999073,96.54404,15.737614,12.553036,9.377218,12.736521,11.094358,-5.4663577,10.740339
country.00055_4.wav,country,1917.2631,405.02554,4236.1367,1147.3259,86.56695,29.750656,0.08448447,0.022710536,130.43478,0.53629035,-37.372833,37.768784,90.81752,22.601505,5.8002324,15.25738,22.455418,9.74225,6.482681,6.8125005
country.00055_5.wav,country,1839.4819,459.8692,3986.5078,1140.0084,82.48606,28.645685,0.0809208,0.026663829,130.43478,0.5403226,-43.687492,41.98836,91.015816,21.425734,5.7441053,8.167923,20.792898,7.0880227,4.3595896,7.266237
country.00056_0.wav,country,1259.5109,471.26404,2836.1746,1500.6381,70.33022,16.574718,0.03817257,0.017428847,130.43478,0.58870965,-153.77246,55.119568,105.22406,22.40548,33.37508,18.1022,30.179897,9.186433,18.203243,11.596609
country.00056_1.wav,country,1470.9191,593.102,3132.647,1407.7943,56.871967,21.295744,0.065222956,0.041916758,81.08108,0.5846774,-89.709694,85.31134,96.96084,25.225288,21.263187,23.126379,33.98592,12.799953,12.233271,11.866534
country.00056_2.wav,country,1861.5359,251.19196,3808.6418,555.7089,94.38142,36.603607,0.092302874,0.017021604,130.43478,0.5,-24.104952,22.928617,82.39054,19.077246,-0.47032437,7.6567616,18.368637,8.976143,-5.909643,6.1513658
country.00056_3.wav,country,1608.215,571.45886,3663.7268,1422.5745,64.99033,18.606564,0.057170253,0.024310224,120.0,0.57258064,-104.26385,62.27683,95.67694,23.488388,28.394663,18.087679,28.847946,14.328121,0.26006687,14.522143
country.00056_4.wav,country,1080.4799,403.53775,2380.808,1364.7682,59.997757,18.37934,0.033760317,0.014823737,81.08108,0.55241936,-148.51811,42.152843,116.37099,23.077248,31.006147,14.066021,29.61249,10.150891,11.195248,12.96854
country.00056_5.wav,country,1528.0679,486.52512,3463.8066,1377.6298,58.000725,19.611471,0.043622416,0.022816956,130.43478,0.4919355,-112.74535,36.669724,98.22115,20.2328,37.892155,15.006787,41.851555,17.324093,7.567569,12.6858
country.00057_0.wav,country,1687.1572,745.9337,3536.9155,1472.8236,120.776955,33.536865,0.07178325,0.046398457,136.36363,0.6008065,-161.50957,44.60326,95.20448,24.963804,-1.2105261,19.86574,24.9972,17.5389,-5.525104,12.265806
country.00057_1.wav,country,1482.4054,452.12274,3091.7947,1078.8145,99.11351,29.505457,0.06137774,0.02642866,136.36363,0.5,-126.856285,81.84939,104.974594,22.57717,-0.11844069,14.124538,34.119354,12.0466385,0.12699226,14.184091
country.00057_2.wav,country,1692.4818,477.8593,3576.6824,1057.9977,106.9714,31.92842,0.088656515,0.036290973,136.36363,0.45967743,-105.21733,34.11245,98.86893,20.040417,4.394562,15.283008,32.538815,18.064684,-8.327812,12.700563
country.00057_3.wav,country,1496.535,542.99054,3228.8083,1177.1753,87.39181,25.741331,0.051986203,0.024910253,136.36363,0.608871,-147.79974,38.884262,99.60624,22.653116,11.169483,17.327229,33.722485,12.63622,1.5332949,9.941511
country.00057_4.wav,country,2013.3068,492.85196,4844.276,1139.4347,98.41889,23.723402,0.0697494,0.028271154,136.36363,0.6330645,-101.625465,54.465412,74.314125,12.084138,23.150938,9.2800665,23.660803,9.645965,8.001362,8.94492
country.00057_5.wav,country,2082.895,336.47357,4480.947,883.1059,100.0252,38.765896,0.10937303,0.023891944,136.36363,0.4798387,-25.181316,36.30977,82.81483,13.429034,5.369725,15.763754,10.797682,12.8855505,-1.1790345,7.1105485
country.00058_0.wav,country,1683.9247,575.05176,3943.5718,1362.1934,83.91872,30.883207,0.06734147,0.03490235,111.111115,0.516129,-86.28504,59.839645,93.61914,20.846796,32.37959,14.55676,28.808413,14.716952,-4.404598,9.856904
country.00058_1.wav,country,1698.693,508.6469,3961.5015,1262.361,82.051926,34.63479,0.061464373,0.028770732,111.111115,0.6048387,-84.68046,53.460445,96.74566,21.01017,31.767923,12.617888,29.154041,13.605257,-2.3661423,10.926872
country.00058_2.wav,country,1716.7339,588.4635,3958.6362,1416.6943,79.186615,35.85752,0.062458653,0.03374639,115.38461,0.54435486,-89.29805,62.43449,96.84405,21.549694,28.606277,15.222303,25.714733,14.214297,-0.29828864,9.587253
country.00058_3.wav,country,1812.113,463.4442,4323.008,1122.7551,83.614815,35.593636,0.06668977,0.028676951,115.38461,0.5322581,-80.0948,52.765785,88.42239,17.027231,27.919346,13.596394,31.941174,14.3775425,0.5954154,8.667128
country.00058_4.wav,country,1976.4624,445.58902,4577.716,1128.1423,99.20034,42.165222,0.08779218,0.02780542,115.38461,0.5,-31.732159,41.995968,89.8558,15.879842,19.18595,17.135378,15.17343,12.852662,-2.4524462,7.813997
country.00058_5.wav,country,1870.2532,433.60855,4169.366,1187.3105,101.84858,49.516537,0.093885854,0.022029152,115.38461,0.5241935,-33.86755,41.176727,92.53331,19.793135,1.633667,19.403284,25.994873,14.509703,-3.9261038,8.2704935
country.00059_0.wav,country,1241.541,674.1166,2717.2644,1837.7642,49.491634,9.660893,0.038263135,0.025420317,136.36363,0.5645161,-183.85689,78.53853,116.08547,31.97802,57.45885,21.363955,37.29737,25.914469,12.176598,17.88751
country.00059_1.wav,country,1371.1536,923.5789,2876.9836,2143.3708,74.758415,17.231035,0.043258175,0.037581466,136.36363,0.53629035,-200.97249,78.15501,103.69968,47.800217,53.725407,17.379631,44.037895,23.577936,7.935017,16.550564
country.00059_2.wav,country,1526.0511,654.988,3521.1562,1838.4276,66.50981,19.793608,0.06162582,0.032789562,130.43478,0.48387095,-109.549484,60.555347,109.61574,42.790558,38.739456,18.75088,32.248573,14.211244,8.150841,14.44963
country.00059_3.wav,country,1562.1743,820.00006,3554.9756,2239.3667,55.04859,15.811177,0.053122245,0.033797566,136.36363,0.47580644,-155.60832,83.94551,94.587105,44.02369,64.36294,17.402634,51.183685,20.209042,12.92933,9.842335
country.00059_4.wav,country,1639.8522,734.2901,3792.188,2030.096,80.141716,46.55659,0.0560539,0.024672661,136.36363,0.55241936,-127.311806,80.691246,100.26075,42.414124,43.326363,14.014345,27.2948,19.330257,4.5945187,7.551183
country.00059_5.wav,country,1885.4165,449.80902,4644.616,1239.2775,72.76139,13.106053,0.06365573,0.021883342,136.36363,0.42741936,-57.499615,41.913227,89.48883,19.88826,41.84371,12.534746,20.688034,11.25971,6.946111,6.818432
country.00060_0.wav,country,1266.5728,515.64667,2873.4236,1511.974,63.166958,18.63086,0.039696477,0.021463467,107.14286,0.44354838,-149.5004,69.698524,114.13424,27.721714,31.509497,18.580181,21.283636,11.476786,8.423846,7.546367
country.00060_1.wav,country,1248.176,637.81494,2786.7263,1812.4385,44.889782,12.511288,0.03144295,0.018430525,69.76744,0.6733871,-153.11665,59.986477,114.50868,27.83605,33.159786,16.011705,34.139492,13.236129,15.401094,8.347642
country.00060_2.wav,country,1585.9824,870.2948,3598.172,2148.5151,56.133934,18.74422,0.053551458,0.04469338,69.76744,0.51209676,-133.79347,66.8548,104.979004,36.537758,28.15858,14.787229,33.53199,11.588495,11.390471,8.077754
country.00060_3.wav,country,1686.8778,963.42096,3798.5698,2135.8835,58.08755,24.29974,0.057747133,0.05315054,90.43928,0.55241936,-125.18189,58.197304,93.72502,38.079254,38.712284,15.087196,34.77147,12.767994,10.8707485,7.905975
country.00060_4.wav,country,1089.3284,477.09863,2310.8252,1362.9357,54.353973,17.899092,0.034654185,0.016360855,69.76744,0.6008065,-153.41472,55.31086,119.85912,25.966227,23.02017,11.424859,32.12189,10.223793,11.097694,8.252916
country.00060_5.wav,country,1359.5968,554.8976,3021.421,1550.3059,47.27754,16.251755,0.040897492,0.018491406,69.76744,0.5766129,-127.1717,46.73005,110.6817,30.826136,24.303352,14.681282,38.83355,14.340385,25.6212,9.081302
country.00061_0.wav,country,1503.3861,720.223,3430.1177,1900.0568,72.978455,18.956589,0.048863564,0.028822051,120.0,0.55241936,-136.53067,48.170055,102.71196,30.38279,29.221088,13.418762,30.349113,11.218326,5.159348,8.281873
country.00061_1.wav,country,1353.6501,602.8583,3049.2925,1711.8627,64.99033,15.749489,0.042732485,0.025119018,120.0,0.66935486,-168.3008,58.605335,109.45537,26.209064,33.189625,13.976025,36.640095,11.309259,14.47072,7.747759
country.00061_2.wav,country,1124.18,549.886,2439.6338,1604.1377,63.731335,25.179356,0.032590803,0.015587145,120.0,0.5282258,-162.03297,50.468292,121.6709,30.300457,30.219402,14.622065,36.161842,10.571078,9.194015,10.498458
country.00061_3.wav,country,1308.3496,539.95074,2708.712,1416.1337,92.08049,28.855167,0.049737744,0.025849195,120.0,0.5322581,-128.29088,81.655594,111.76913,23.086796,17.647228,14.5676775,22.488367,13.508487,3.3889954,8.898026
country.00061_4.wav,country,1493.0758,512.1905,3407.0215,1374.5131,66.94395,23.166985,0.054642215,0.021755861,120.0,0.55241936,-91.866,49.769154,112.5246,28.601458,23.857779,19.417652,20.549372,13.192054,9.114576,9.260951
country.00061_5.wav,country,1586.7239,611.46436,3526.062,1572.8331,78.231514,27.470284,0.0621141,0.028545685,125.0,0.46774194,-77.23565,60.20227,110.68316,29.837276,16.662066,14.501063,17.939812,13.289526,2.813704,8.231978
country.00062_0.wav,country,2054.0498,563.4042,4507.95,1134.6166,92.86194,45.195972,0.08591781,0.032555826,88.23529,0.5645161,-56.213634,48.29961,80.66943,22.431856,16.622648,15.985292,24.343596,14.431726,-1.6883607,9.786719
country.00062_1.wav,country,2224.903,605.1633,4952.7236,1108.0416,108.447464,43.684383,0.106411844,0.04876888,88.23529,0.516129,-24.586313,34.610046,79.842865,20.262882,12.220344,16.025038,11.914392,12.795438,-0.031057203,7.6403346
country.00062_2.wav,country,2209.144,450.31757,4815.102,1008.2773,110.87863,56.011368,0.106937535,0.031895854,88.23529,0.5322581,-35.80712,37.586216,76.390236,16.186707,10.051381,18.331324,18.054968,15.518388,1.4491491,8.821009
country.00062_3.wav,country,2071.2463,514.0654,4607.975,1097.5358,106.40702,52.20024,0.09615006,0.037576597,88.23529,0.49596775,-23.856323,33.208473,86.706085,17.186012,7.307188,14.273561,12.249934,16.47202,1.9049557,8.954627
country.00062_4.wav,country,2143.6458,442.83417,4884.998,881.182,102.41296,43.594788,0.099800356,0.02971767,176.47058,0.5322581,-38.87583,39.362267,81.15743,16.934874,16.318247,13.163139,13.08738,13.90134,-3.4212208,11.133515
country.00062_5.wav,country,2290.8386,553.9776,4976.0366,916.2243,103.45489,45.776237,0.1186425,0.04324108,88.23529,0.5403226,-36.91825,36.456524,70.76635,15.336112,15.200604,13.513306,21.281452,9.577442,1.0134044,7.9877157
country.00063_0.wav,country,1392.6459,796.15845,3243.3953,2177.675,55.3959,37.984398,0.049072266,0.03028071,83.333336,0.55241936,-189.18184,83.008514,115.92323,48.796413,43.768997,15.706384,18.874208,13.962505,11.133678,11.384004
country.00063_1.wav,country,1935.6917,854.62445,4497.791,1838.6167,81.053406,40.67638,0.06481343,0.04332973,83.333336,0.62903225,-153.5494,65.513885,77.94158,31.12029,46.422577,12.101704,35.92894,18.693771,10.866219,10.09349
country.00063_2.wav,country,1516.696,783.0502,3464.458,1990.3289,56.568073,48.261196,0.05478791,0.030077703,83.333336,0.54435486,-179.82338,80.37732,98.93988,45.085052,41.92556,19.096596,41.441658,10.089734,8.487312,10.404178
country.00063_3.wav,country,1552.4495,780.58167,3407.1953,1874.4545,69.76584,43.32556,0.056583527,0.040074483,83.333336,0.5766129,-146.89328,85.89229,107.3415,38.111965,32.712505,18.658245,25.446123,20.500675,6.5537834,10.450218
country.00063_4.wav,country,1616.9302,726.16376,3624.7415,1773.2833,57.089035,34.674896,0.058987524,0.033801325,83.333336,0.641129,-138.38873,62.310596,102.16192,35.392654,27.156567,13.518435,31.823479,14.840833,8.17579,8.518548
country.00063_5.wav,country,1686.4468,574.8592,3779.4678,1399.9458,60.51872,32.09927,0.06605973,0.03027066,83.333336,0.5927419,-126.439926,56.825344,91.446396,21.989906,27.113688,12.094823,30.52322,14.321077,12.24264,8.49771
country.00064_0.wav,country,1639.0916,659.52576,3227.419,1359.645,173.1773,46.40581,0.060324393,0.03603647,130.43478,0.5645161,-154.90837,55.805096,91.349464,38.72372,7.629288,15.232269,31.038578,19.291618,0.1938687,10.153722
country.00064_1.wav,country,1442.2272,445.37952,2991.2917,1127.5071,92.558044,33.67203,0.061633695,0.024660334,136.36363,0.41532257,-93.19827,75.35528,110.92281,28.17377,-1.4646432,12.980315,20.889011,12.830525,13.143606,7.9139953
country.00064_2.wav,country,1500.7021,284.39392,3239.054,946.10645,70.417046,20.755026,0.057711694,0.012760222,136.36363,0.45564517,-77.65308,29.884932,104.68063,16.89582,15.081598,11.40263,15.496887,17.985416,6.792517,7.26869
country.00064_3.wav,country,1578.7642,278.28223,3436.7166,860.4594,73.41259,28.328074,0.0643724,0.018386211,130.43478,0.38709676,-69.41842,34.483086,101.66547,15.484789,13.033621,17.033714,21.636486,13.165894,11.297827,11.658879
country.00064_4.wav,country,1521.6396,360.38025,3518.4211,1260.3618,101.19737,38.80436,0.06507923,0.02952458,130.43478,0.61290324,-145.6601,53.235767,102.08937,22.093409,12.027418,27.446188,21.642973,16.628462,8.165597,8.663042
country.00064_5.wav,country,1399.8315,473.23898,3052.809,1033.851,68.9844,24.189777,0.051994078,0.024342367,130.43478,0.58064514,-101.33274,38.077175,104.42588,27.364136,9.77756,18.958841,43.485565,11.254298,6.4777536,7.247805
country.00065_0.wav,country,684.65094,211.45746,1199.6512,589.41077,87.08791,26.637632,0.024709394,0.008204282,120.0,0.5403226,-287.99622,49.146286,148.23051,20.16869,13.887585,17.496803,38.87806,24.17187,14.317434,13.013923
country.00065_1.wav,country,911.68353,472.67737,1639.6926,1053.0289,107.579185,36.44715,0.042781707,0.022060655,125.0,0.63709676,-186.32463,74.358215,148.4198,35.744965,2.7213047,20.57359,18.002419,17.826555,-0.16564104,16.274815
country.00065_2.wav,country,1040.2083,333.6807,1944.4569,834.6926,119.69161,42.330822,0.04880253,0.024991022,120.0,0.625,-190.41974,62.33053,131.24583,27.244991,-12.002506,25.14072,22.86644,16.268375,-7.336478,15.233707
country.00065_3.wav,country,1072.0256,346.77316,1928.611,798.14166,125.85636,54.844135,0.045532227,0.020237716,125.0,0.44354838,-162.78479,58.862133,124.20194,24.039623,-6.823514,21.888845,29.971169,24.48926,-12.279829,16.194342
country.00065_4.wav,country,732.3859,326.62512,1368.4003,841.3263,81.27048,15.400553,0.03375244,0.01668097,120.0,0.51209676,-241.8263,65.632935,166.63374,28.494392,3.6268709,28.90733,30.981857,18.318235,11.577799,15.008259
country.00065_5.wav,country,920.3799,496.56702,1751.4396,1100.249,104.062675,39.329258,0.03708378,0.02045445,125.0,0.6572581,-232.40584,78.69553,143.99326,32.229557,-2.1589892,29.298065,35.19833,18.950972,0.49379534,19.351114
country.00066_0.wav,country,1590.2789,319.15033,3077.5984,652.9555,95.33652,34.58349,0.08432302,0.022619996,111.111115,0.48790324,-67.141,47.041653,110.24691,24.344183,-33.60434,19.591673,34.284927,18.041338,-3.3853657,10.919566
country.00066_1.wav,country,1882.8,359.31818,3455.211,585.8169,109.402565,36.35447,0.113814816,0.03584821,111.111115,0.48790324,-39.468765,36.48962,88.0653,26.47563,-32.221024,19.490694,36.35399,17.425882,-7.1837835,11.167291
country.00066_2.wav,country,1737.2902,309.9557,3368.5137,793.52545,106.05971,34.964596,0.10255481,0.019646574,111.111115,0.58064514,-64.35346,41.398075,93.32751,17.498873,-24.633068,14.375353,12.175533,6.6716466,3.2370307,9.112325
country.00066_3.wav,country,1609.5079,262.92084,2962.5085,728.51373,111.7469,38.929977,0.097169936,0.017577332,111.111115,0.608871,-71.824974,42.36759,102.41381,16.05696,-29.416624,13.12373,11.885074,8.360671,7.339018,8.91024
country.00066_4.wav,country,1609.9325,251.80797,3095.2678,731.00244,83.701645,28.578758,0.090658866,0.017328462,111.111115,0.5766129,-74.89255,40.212555,101.75581,13.819774,-15.416158,10.882955,11.902808,7.9912076,7.955701,9.321365
country.00066_5.wav,country,1769.8529,349.71246,3478.6543,914.51935,97.55062,36.83057,0.10507104,0.029412441,111.111115,0.58064514,-51.947357,52.206066,93.76337,17.852627,-18.83116,11.144244,11.026795,10.315337,8.398018,9.664179
country.00067_0.wav,country,982.4925,680.53455,1725.3044,1673.0347,96.24821,39.11995,0.037934333,0.026491646,107.14286,0.6532258,-259.19485,94.09386,140.15248,40.041428,24.185707,22.513895,30.667913,18.51595,2.6254792,27.37286
country.00067_1.wav,country,1004.54584,573.3892,1773.0596,1342.5092,93.6868,30.969412,0.04269311,0.027457723,100.0,0.62096775,-219.47351,96.683624,139.74779,36.076683,-7.7446876,39.937996,33.014595,22.297445,6.3578696,23.146753
country.00067_2.wav,country,638.851,277.16846,925.01605,580.3203,81.70461,33.56338,0.0257844,0.010625331,136.36363,0.5564516,-281.90027,87.25854,164.14241,21.226923,18.786907,32.188477,29.489836,15.520398,25.16529,12.415988
country.00067_3.wav,country,982.25055,606.2041,1719.3134,1334.0746,86.87084,33.65924,0.039666943,0.033130065,125.0,0.71370965,-263.45792,93.13273,142.0311,32.48487,14.72802,32.89145,26.98467,13.897627,11.905501,19.668196
country.00067_4.wav,country,722.1724,317.73004,1182.633,749.6664,81.921684,24.412834,0.031007828,0.012676215,125.0,0.62903225,-259.53525,80.05741,168.91145,27.079834,13.830503,28.528458,25.023924,13.548441,12.9894905,19.457355
country.00067_5.wav,country,820.5684,512.44214,1356.9825,1223.7795,89.51908,36.622963,0.03559531,0.025033575,130.43478,0.58064514,-260.37778,80.67363,156.9207,30.70363,22.660036,23.649113,21.973389,19.097307,8.460301,30.686396
country.00068_0.wav,country,1185.5725,399.695,2481.6147,1128.561,74.88866,23.51016,0.049444385,0.014999673,166.66667,0.6491935,-181.5932,49.840626,126.09312,29.512928,-5.5639467,20.108706,30.962812,16.684069,1.017003,11.081868
country.00068_1.wav,country,1338.353,613.48517,2564.1008,1542.5609,89.779564,34.615734,0.06773524,0.031607974,166.66667,0.5967742,-153.04912,45.06762,123.79175,35.28816,-10.103132,21.061745,15.50134,14.191696,2.9510217,10.841001
country.00068_2.wav,country,1186.4285,439.11462,2226.2554,1120.1008,93.382904,35.581215,0.059656944,0.023265127,166.66667,0.5766129,-161.23683,45.054825,130.8289,32.764637,-15.951232,17.684662,21.300602,13.781375,6.99383,10.867744
